datetime,row,col,latitude,longitude,value
2021-04-10,24,21,10.621332857142857,106.7696198,1.5012641
2021-04-10,24,22,10.621332857142857,106.79250645714286,1.294778
2021-04-10,24,23,10.621332857142857,106.81539311428573,1.2753445
2021-04-10,24,24,10.621332857142857,106.83827977142857,1.2501154
2021-04-10,24,25,10.621332857142857,106.86116642857144,1.0264481
2021-04-10,24,26,10.621332857142857,106.88405308571429,1.1397157
2021-04-10,25,19,10.598847142857142,106.72384648571429,1.6749101
2021-04-10,25,20,10.598847142857142,106.74673314285715,1.6622117
2021-04-10,25,21,10.598847142857142,106.7696198,1.5012641
2021-04-10,25,22,10.598847142857142,106.79250645714286,1.331215
2021-04-10,25,23,10.598847142857142,106.81539311428573,1.3321689
2021-04-10,25,24,10.598847142857142,106.83827977142857,1.1521965
2021-04-10,25,25,10.598847142857142,106.86116642857144,0.9532359
2021-04-10,25,26,10.598847142857142,106.88405308571429,1.036025
2021-04-10,26,21,10.576361428571428,106.7696198,1.477633
2021-04-10,26,22,10.576361428571428,106.79250645714286,1.2340931
2021-04-10,26,23,10.576361428571428,106.81539311428573,1.0557586
2021-04-10,26,24,10.576361428571428,106.83827977142857,0.9950826
2021-04-10,26,25,10.576361428571428,106.86116642857144,1.0276986
2021-04-10,27,21,10.553875714285715,106.7696198,1.1321117
2021-04-10,27,22,10.553875714285715,106.79250645714286,1.0675458
2021-04-10,27,23,10.553875714285715,106.81539311428573,1.0346197
2021-04-10,27,24,10.553875714285715,106.83827977142857,1.0040665
2021-04-10,28,20,10.53139,106.74673314285715,1.0463104
2021-04-10,28,21,10.53139,106.7696198,1.0256705
2021-04-10,28,22,10.53139,106.79250645714286,0.8773453
2021-04-10,28,23,10.53139,106.81539311428573,0.97425854
2021-04-10,28,24,10.53139,106.83827977142857,1.0533297
2021-04-10,29,19,10.508904285714285,106.72384648571429,0.7232875
2021-04-10,29,20,10.508904285714285,106.74673314285715,0.842633
2021-04-10,29,21,10.508904285714285,106.7696198,0.9977031
2021-04-10,29,22,10.508904285714285,106.79250645714286,0.86498904
2021-04-10,29,23,10.508904285714285,106.81539311428573,0.962864
2021-04-10,29,24,10.508904285714285,106.83827977142857,1.0646217
2021-04-10,30,20,10.48641857142857,106.74673314285715,1.1582543
2021-04-10,30,21,10.48641857142857,106.7696198,1.114715
2021-04-10,30,22,10.48641857142857,106.79250645714286,0.9635943
2021-04-10,30,23,10.48641857142857,106.81539311428573,1.0245976
2021-04-10,30,24,10.48641857142857,106.83827977142857,1.1860015
2021-04-10,31,20,10.463932857142856,106.74673314285715,0.85011905
2021-04-10,31,21,10.463932857142856,106.7696198,1.2094172
2021-04-10,31,22,10.463932857142856,106.79250645714286,1.2235365
2021-04-10,31,23,10.463932857142856,106.81539311428573,0.95237243
2021-04-10,31,24,10.463932857142856,106.83827977142857,1.0501343
2021-04-10,31,25,10.463932857142856,106.86116642857144,1.0939987
2021-04-10,31,26,10.463932857142856,106.88405308571429,1.3640813
2021-04-10,31,27,10.463932857142856,106.90693974285715,1.1852353
2021-04-10,32,20,10.441447142857143,106.74673314285715,0.8174621
2021-04-10,32,21,10.441447142857143,106.7696198,0.8174621
2021-04-10,32,22,10.441447142857143,106.79250645714286,0.6736117
2021-04-10,32,23,10.441447142857143,106.81539311428573,0.7267806
2021-04-10,32,24,10.441447142857143,106.83827977142857,0.7787085
2021-04-10,32,25,10.441447142857143,106.86116642857144,0.9484891
2021-04-10,32,26,10.441447142857143,106.88405308571429,1.0724317
2021-04-10,32,27,10.441447142857143,106.90693974285715,1.044188
2021-04-10,32,28,10.441447142857143,106.92982640000001,1.1425982
2021-04-10,32,29,10.441447142857143,106.95271305714286,1.1798449
2021-04-10,32,30,10.441447142857143,106.97559971428572,0.62905085
2021-04-10,33,22,10.418961428571428,106.79250645714286,1.1931262
2021-04-10,33,23,10.418961428571428,106.81539311428573,1.0733881
2021-04-10,33,24,10.418961428571428,106.83827977142857,0.8961198
2021-04-10,33,25,10.418961428571428,106.86116642857144,0.9167863
2021-04-10,33,26,10.418961428571428,106.88405308571429,0.87493473
2021-04-10,33,27,10.418961428571428,106.90693974285715,1.0181935
2021-04-10,33,28,10.418961428571428,106.92982640000001,1.1707237
2021-04-10,33,29,10.418961428571428,106.95271305714286,1.2952468
2021-04-10,33,30,10.418961428571428,106.97559971428572,0.60867393
2021-04-10,34,22,10.396475714285714,106.79250645714286,1.1363218
2021-04-10,34,23,10.396475714285714,106.81539311428573,0.9504602
2021-04-10,34,24,10.396475714285714,106.83827977142857,0.89310515
2021-04-10,34,25,10.396475714285714,106.86116642857144,0.8661669
2021-04-10,34,26,10.396475714285714,106.88405308571429,0.8765519
2021-04-10,34,27,10.396475714285714,106.90693974285715,1.1639777
2021-04-10,34,28,10.396475714285714,106.92982640000001,0.9084612
2021-04-10,34,29,10.396475714285714,106.95271305714286,0.569799
2021-04-11,1,6,11.138504285714285,106.42631994285715,0.55428714
2021-04-11,1,7,11.138504285714285,106.4492066,0.47952846
2021-04-11,1,8,11.138504285714285,106.47209325714286,0.47219813
2021-04-11,1,9,11.138504285714285,106.49497991428572,0.5500546
2021-04-11,1,10,11.138504285714285,106.51786657142857,0.801182
2021-04-11,2,6,11.11601857142857,106.42631994285715,0.54086816
2021-04-11,2,7,11.11601857142857,106.4492066,0.60910535
2021-04-11,2,8,11.11601857142857,106.47209325714286,0.36890793
2021-04-11,2,9,11.11601857142857,106.49497991428572,0.7302604
2021-04-11,2,10,11.11601857142857,106.51786657142857,0.7691255
2021-04-11,3,7,11.093532857142858,106.4492066,0.8403562
2021-04-11,3,8,11.093532857142858,106.47209325714286,0.5399328
2021-04-11,3,9,11.093532857142858,106.49497991428572,0.6223616
2021-04-11,3,10,11.093532857142858,106.51786657142857,1.0306202
2021-04-11,4,7,11.071047142857143,106.4492066,1.27091
2021-04-11,4,8,11.071047142857143,106.47209325714286,0.6891684
2021-04-11,4,9,11.071047142857143,106.49497991428572,0.64974797
2021-04-11,4,10,11.071047142857143,106.51786657142857,0.824246
2021-04-11,4,11,11.071047142857143,106.54075322857143,1.2520499
2021-04-11,5,10,11.048561428571428,106.51786657142857,1.2520499
2021-04-11,5,11,11.048561428571428,106.54075322857143,1.2520499
2021-04-11,7,3,11.003589999999999,106.35765997142857,1.3228639
2021-04-11,7,11,11.003589999999999,106.54075322857143,0.18843074
2021-04-11,7,12,11.003589999999999,106.5636398857143,0.17821832
2021-04-11,7,13,11.003589999999999,106.58652654285714,0.35437956
2021-04-11,7,14,11.003589999999999,106.6094132,1.2263137
2021-04-11,8,3,10.981104285714286,106.35765997142857,1.0179381
2021-04-11,8,4,10.981104285714286,106.38054662857144,0.7986609
2021-04-11,8,11,10.981104285714286,106.54075322857143,0.21806723
2021-04-11,8,12,10.981104285714286,106.5636398857143,0.22083876
2021-04-11,8,13,10.981104285714286,106.58652654285714,0.19421315
2021-04-11,8,14,10.981104285714286,106.6094132,1.5771184
2021-04-11,8,15,10.981104285714286,106.63229985714285,1.6320337
2021-04-11,9,6,10.958618571428572,106.42631994285715,1.4576609
2021-04-11,9,7,10.958618571428572,106.4492066,1.3471178
2021-04-11,9,10,10.958618571428572,106.51786657142857,0.189
2021-04-11,9,11,10.958618571428572,106.54075322857143,0.22145833
2021-04-11,9,12,10.958618571428572,106.5636398857143,0.28410783
2021-04-11,9,13,10.958618571428572,106.58652654285714,0.27227998
2021-04-11,9,14,10.958618571428572,106.6094132,0.2581216
2021-04-11,9,15,10.958618571428572,106.63229985714285,1.2468115
2021-04-11,10,10,10.936132857142857,106.51786657142857,0.2980294
2021-04-11,10,11,10.936132857142857,106.54075322857143,0.3177771
2021-04-11,10,12,10.936132857142857,106.5636398857143,0.3407805
2021-04-11,10,13,10.936132857142857,106.58652654285714,0.3259926
2021-04-11,10,14,10.936132857142857,106.6094132,0.2816412
2021-04-11,11,10,10.913647142857142,106.51786657142857,0.5084805
2021-04-11,11,11,10.913647142857142,106.54075322857143,1.1779217
2021-04-11,11,12,10.913647142857142,106.5636398857143,0.37151054
2021-04-11,11,13,10.913647142857142,106.58652654285714,0.35740337
2021-04-11,12,11,10.891161428571428,106.54075322857143,1.484226
2021-04-11,13,17,10.868675714285715,106.67807317142858,1.192097
2021-04-11,13,23,10.868675714285715,106.81539311428573,0.203
2021-04-11,13,24,10.868675714285715,106.83827977142857,0.24525689
2021-04-11,14,17,10.84619,106.67807317142858,1.6483587
2021-04-11,14,23,10.84619,106.81539311428573,0.25577116
2021-04-11,14,24,10.84619,106.83827977142857,0.3182512
2021-04-11,14,25,10.84619,106.86116642857144,0.36550996
2021-04-11,15,23,10.823704285714285,106.81539311428573,0.2469117
2021-04-11,15,24,10.823704285714285,106.83827977142857,0.7379365
2021-04-11,15,25,10.823704285714285,106.86116642857144,1.5977541
2021-04-11,16,25,10.80121857142857,106.86116642857144,1.8810879
2021-04-11,17,8,10.778732857142856,106.47209325714286,0.1964325
2021-04-11,17,9,10.778732857142856,106.49497991428572,0.23064835
2021-04-11,17,10,10.778732857142856,106.51786657142857,0.2343297
2021-04-11,17,11,10.778732857142856,106.54075322857143,0.2855589
2021-04-11,17,12,10.778732857142856,106.5636398857143,0.3364844
